M.A.C Wash & Dry Tinted Lipglass Girl On Board,MAC,9999999999999,Lipglass looks impeccable in true red or vivid orange  while frosty pink and creamy beige keep it smart and fresh. A unique lip gloss that can create a high-gloss  glass-like finish or a subtle sheen. Designed to be worn on its own  over lip pencil or lipstick for shine that lasts. It s pigmented  very shiny and can impart subtle or dramatic colour. Contains jojoba oil to help soften and condition the lips. Features specially designed packaging.
MAC Versicolour Lip Stain-TRULY EVERLASTING,MAC,9999999999999,M·A·C Versicolour Stain is the ultimate fusion of gloss and stain in one fluid formula that melts onto your lips for a full-on glossy shine that lasts and lasts. Infused with emollient oils  its creamy  lightweight texture stays bright  lustrous and so comfortable without ever cracking or peeling. •10ml •By M·A·C; made in the USA.
MAC Cremesheen Lipstick - Nippon,MAC,9999999999999,Product Description:CREMESHEEN (C): Creme-based lipstick that imparts bright full colour  with a soft and supple shine.
MAC Lipstick Satin Lipstick MAC Red by M.A.C,MAC,9999999999999,MAC Lipstick Satin Lipstick MAC Red [Misc.]
M.A.C Cremesheen Lipstick Hang-up (deep Berry) New In Box,MAC,9999488250643,no
Mac Meltdown 5ml Frost Lipstick,MAC,9999999999999,Colour plus texture for the lips. Stands out on the runway  simmers on the street! What made MAC famous.
MAC Versicolour Lip Stain CEASELESS ENERGY,MAC,9999497156226,M·A·C Versicolour Stain is the ultimate fusion of gloss and stain in one fluid formula that melts onto your lips for a full-on glossy shine that lasts and lasts. Infused with emollient oils  its creamy  lightweight texture stays bright  lustrous and so comfortable without ever cracking or peeling. •10ml •By M·A·C; made in the USA.
MAC Viva Glam Ariana Grande Lipstick (Limited Edition),MAC,9999999999999,no
MAC Versicolour Lip Stain-PRESERVING PASSION,MAC,9999505318998,M·A·C Versicolour Stain is the ultimate fusion of gloss and stain in one fluid formula that melts onto your lips for a full-on glossy shine that lasts and lasts. Infused with emollient oils  its creamy  lightweight texture stays bright  lustrous and so comfortable without ever cracking or peeling. •10ml •By M·A·C; made in the USA.
MAC Versicolour Lip Stain CONSTANT CRAVING,MAC,9999999999999,M·A·C Versicolour Stain is the ultimate fusion of gloss and stain in one fluid formula that melts onto your lips for a full-on glossy shine that lasts and lasts. Infused with emollient oils  its creamy  lightweight texture stays bright  lustrous and so comfortable without ever cracking or peeling. •10ml •By M·A·C; made in the USA.
MAC Little MAC Lipglass - Clear Water,MAC,9999999999999,MAC Little MAC Lipglass - Clear Water
New M.A.C Eyeliner and Lip Pencil Sharpener For Women,MAC,9999999999999,
MAC Cosmetics Vamplify Lipgloss ~ Tease don t touch,MAC,9999999999999,M·A·C introduces Vamplify  its most dramatic lip gloss yet. Infused with a new colour-boosting technology  the formula is loaded with high-powered pigments that glisten with a delicious shine. One swipe loads your lips with attitude as a combination of lush natural oils including coconut  sweet almond  avocado and sesame polish with impeccable  moisturising colour. The glossy formula wears comfortably for hours for a look that comes in strong and doesn t let go.
MAC Versicolour Lip Stain-RESILIENT ROUGE,MAC,9999999999999,M·A·C Versicolour Stain is the ultimate fusion of gloss and stain in one fluid formula that melts onto your lips for a full-on glossy shine that lasts and lasts. Infused with emollient oils  its creamy  lightweight texture stays bright  lustrous and so comfortable without ever cracking or peeling. •10ml •By M·A·C; made in the USA.
MAC Dazzleglass Lip Gloss - Love Alert 1.92g/0ml,MAC,9999671158169,An ultra-radiant lip gloss Lips feel polished & comfortable Light dye makes a sophisticated shine Sparkling colours gives dazzling makeup result Leaves your lip appearing fuller & attractive
MAC x Chris Chang Lipstick VERMILLION VEE,MAC,9999999999999,Formulated to shade  define and showcase the lips. Five vibrant hues in Lustre or Matte textures. The iconic product that made M∙A∙C famous. Features uniquely designed packaging with her signature dramatic flair.
MAC Cremesheen Lipstick - Tokyo Tizzy,MAC,9999999999999,Product Description:CREMESHEEN (C): Creme-based lipstick that imparts bright full colour  with a soft and supple shine.
M.A.C Matte Lipstick Honeylove,MAC,9999999999999,Matte (m): pigment rich with intense colour pay-off. No-shine  all matte finish.
MAC Cremesheen Lipstick - Nippon by MAC,MAC,9999999999999,MAC Cremesheen Lipstick  Nippon
MAC Lipstick Captive,MAC,9999999999999,MAC Satin Lipstick - Captive
MAC Cremesheen Lipstick ~Creme D  Nude New In Box  by M.A.C,MAC,9999999999999,Creme d  Nude: Pale muted peach beige (Cremesheen)
Mac Lipstick - Lady Bug by MAC,MAC,9999999999999,Mac Lipstick - Lady Bug
MAC Versicolour Lip Stain FOREVER DARLING,MAC,9999999999999,M·A·C Versicolour Stain is the ultimate fusion of gloss and stain in one fluid formula that melts onto your lips for a full-on glossy shine that lasts and lasts. Infused with emollient oils  its creamy  lightweight texture stays bright  lustrous and so comfortable without ever cracking or peeling. •10ml •By M·A·C; made in the USA.
MAC NUTCRACKER SWEET RED LIP GLOSS KIT,MAC,9999999999999,Limited Edition sold out in retail
MAC Wash and Dry Steam Heat Lipstick by M.A.C,MAC,9999999999999,MAC Wash and Dry Lipstick - STEAM HEAT
MAC Versicolour Lip Stain-TATTOO MY HEART,MAC,9999999999999,M·A·C Versicolour Stain is the ultimate fusion of gloss and stain in one fluid formula that melts onto your lips for a full-on glossy shine that lasts and lasts. Infused with emollient oils  its creamy  lightweight texture stays bright  lustrous and so comfortable without ever cracking or peeling. •10ml •By M·A·C; made in the USA.
MAC Vamplify Lipgloss - Absolute Score,MAC,9999999999999,Our most dramatic lipgloss yet. Infused with a new colour-boosting technology  the formula is loaded with high-powered pigments that glisten with a delicious shine. One swipe loads lips with attitude  as a combination of lush natural oils - including coconut  sweet almond  avocado and sesame - polish with impeccable  moisturising colour. The glossy colour wears comfortably for hours  for a look that comes on strong and doesn t let go.
