69,NYX Matte Lipstick # MLS06 - SUMMER BREEZE,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787525651380_280x280.jpg,lipstick
70,NYX Velvet Matte Lipstick # VMLS11 - BLOOD LOVE,NYX,ลิปสติกเนื้อแมตต์ที่คงความชุ่มชื่นให้ริมฝีปากตลอดทั้งวัน  เฉดสีใหม่ที่สวยโดดเด่นและหรูหรา เปลี่ยนริมฝีปากซีดจางให้สดใสชวนสัมผัส,http://www.konvy.com/static/team/2016/1110/14787624937116_280x280.jpg,lipstick
71,NYX Matte Lipstick # MLS02 - SHOCKING PINK,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787524576498_280x280.jpg,lipstick
72,NYX Lip Lingerie # LIPLI03 - LACE DETAIL,NYX,ลิควิดลิปสติกที่ได้รับความนิยมไปทั่วโลก! เมื่อทาจะเซ็ตตัวเป็นลิปแมตต์ที่ติดทนยาวนานตลอดวัน โดดเด่นด้วยโทนที่นู้ดอบอุ่นคลาสสิค,http://www.konvy.com/static/team/2016/1110/14787608571304_280x280.jpg,lipstick
73,NYX Matte Lipstick # MLS35 - HONEYMOON,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787615444537_280x280.jpg,lipstick
74,NYX Liquid Suede Cream Lipstick # LSCL22 - DOWNTOWN BEAUTY,NYX,ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง,http://www.konvy.com/static/team/2016/1110/14787614449591_280x280.jpg,lipstick
75,NYX Lip Lingerie # LIPLI09 - CORSET,NYX,ลิควิดลิปสติกที่ได้รับความนิยมไปทั่วโลก! เมื่อทาจะเซ็ตตัวเป็นลิปแมตต์ที่ติดทนยาวนานตลอดวัน โดดเด่นด้วยโทนที่นู้ดอบอุ่นคลาสสิค,http://www.konvy.com/static/team/2016/1110/14787610389227_280x280.jpg,lipstick
76,NYX Matte Lipstick # MLS10 - PERFECT RED,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787526523953_280x280.jpg,lipstick
77,NYX Liquid Suede Cream Lipstick # LSCL19 - SUBVERSIVE SOCIALITE,NYX,ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง,http://www.konvy.com/static/team/2016/1110/14787613178592_280x280.jpg,lipstick
78,NYX Matte Lipstick # MLS21 - BUTTER,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787529062340_280x280.jpg,lipstick
79,NYX Liquid Suede Cream Lipstick # LSCL15 - RUN THE WORLD,NYX,ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง,http://www.konvy.com/static/team/2016/1110/14787612018893_280x280.jpg,lipstick
