"35","NYX Mechanical Lip Pencil  Nude","NYX","800897143527","Take your look to a whole new level of beautiful by emphasising your eyes! The creamy texture of our mechanical pencil for eyes delivers intense pigmentation while it moisturises. The formula is renowned for its lasting power. Illuminate your eyes with a variety of 15 mesmerising eye shades!","http://rcdn-4.fishpond.co.nz/0065/086/278/206062210/6.jpeg","lipstick"
"36","NYX Glam Lipstick Aqua Luxe  Pink Jewel Glsa01","NYX","800897815523","Decadent formula with rich pigment for stunning lips. Infused with a luminous shimmer for a brilliant sparkle.","http://rcdn-2.fishpond.co.nz/0030/491/596/160216598/6.jpeg","lipstick"
"37","NYX Cosmetics Butter Lip Gloss Ginger Snap","NYX","9999999999999","What it is: Add a little more sweetness to your lips with a touch of any of the Butter Lipglosses available in 12 scrumptious colours! What it does: Get that creamy medium coverage on your lips without that sticky sensation. What else you need to know: It s perfect for every sweet tooth! Softens and conditions lips while giving a hint of colour and gloss.","http://rcdn-3.fishpond.co.nz/0072/336/267/203956029/6.jpeg","lipstick"
"38","NYX Slim Lip Liner Pencil 811 Nutmeg","NYX","800897108427","NYX Slim Lip Liner Pencil 811 Nutmeg. Classic  best-selling NYX Slim Lip Pencil applies smoothly  blends easily and is available in an astounding number of eye-popping shades.","http://rcdn-4.fishpond.co.nz/0030/484/711/159776384/6.jpeg","lipstick"
"39","NYX Cosmetics Slim Lip Pencil 5 Piece Natural Set","NYX","640626379861","Slim  trim but never prim  our lip pencils come in 60 dashing shades-from auburn to orange and traffic-stopping red. The buttery  long-wearing lip liner formula goes on easily and resists bleeding. This Set contains CHOCOLATE  Splash 806) ROSE BROWN  Splash 814) EARTH TONE  Splash 823) 1000 YEARS  Splash 825) COLA  Splash 832)","http://rcdn-2.fishpond.co.nz/0065/086/289/208768514/6.jpeg","lipstick"
"40","NYX Simply Vamp - Enamoured","NYX","9999981843601","What it is: Vamp up your look instantly with our smooth and smouldering lip creams. A collection of deep  vampy shade lip creams. What it does: Wear any of these six bewitching shades to brew up a little beauty magic. Creates the perfect vampy lip. What else you need to know: This collection of lip creams come in six smouldering  vampy shades to pick from. You.ll find the perfect dark lipstick to fit your every mood.","http://rcdn-2.fishpond.co.nz/0071/233/352/202588212/6.jpeg","lipstick"
"41","NYX Mechanical Lip Pencil  Dark Red","NYX","800897143541","Take your look to a whole new level of beautiful by emphasising your eyes! The creamy texture of our mechanical pencil for eyes delivers intense pigmentation while it moisturises. The formula is renowned for its lasting power. Illuminate your eyes with a variety of 15 mesmerising eye shades!","http://rcdn-4.fishpond.co.nz/0063/921/745/183127705/6.jpeg","lipstick"
"42","NYX Mechanical Lip Pencil","NYX","9999999999999","Take your look to a whole new level of beautiful by emphasising your eyes! The creamy texture of our mechanical pencil for eyes delivers intense pigmentation while it moisturises. The formula is renowned for its lasting power. Illuminate your eyes with a variety of 15 mesmerising eye shades!","http://rcdn-4.fishpond.co.nz/0063/239/057/181990923/6.jpeg","lipstick"
"43","NYX Slim Lip Liner Pencil colour 858 Nude Pink 0ml","NYX","70287203005","SLIM LIP PENCIL Slim  trim but never prim  our lip pencils come in 60 dashing shades-from auburn to orange and traffic-stopping red. The buttery  long-wearing lip liner formula goes on easily and resists bleeding.","http://rcdn-2.fishpond.co.nz/0067/834/447/193677194/6.jpeg","lipstick"
"44","NYX Mechanical Lip Pencil  Ruby","NYX","800897143510","Take your look to a whole new level of beautiful by emphasising your eyes! The creamy texture of our mechanical pencil for eyes delivers intense pigmentation while it moisturises. The formula is renowned for its lasting power. Illuminate your eyes with a variety of 15 mesmerising eye shades!","http://rcdn-4.fishpond.co.nz/0066/665/123/190621117/6.jpeg","lipstick"
